loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3
0.24651805;0.9375;0.116538696;0.9636;0.12260343;0.9619;500;500;500
0.1820995;0.95;0.08802159;0.9735;0.09132466;0.971;500;500;500
0.046026915;0.9875;0.10223221;0.971;0.10588357;0.9692;500;500;500
0.09094645;0.975;0.083538584;0.9769;0.08164389;0.9774;500;500;500
0.0048499927;1.0;0.086884156;0.9751;0.08635024;0.9762;500;500;500
0.05574847;0.9875;0.08932551;0.977;0.094801515;0.9761;500;500;500
0.09558767;0.9875;0.10831438;0.9746;0.11149412;0.9744;500;500;500
0.08779882;0.9625;0.09737047;0.9774;0.09025319;0.9786;500;500;500
0.0010784648;1.0;0.09918957;0.979;0.08967529;0.9786;500;500;500
0.0580943;0.975;0.105000876;0.9767;0.09854877;0.9767;500;500;500
0.0061250227;1.0;0.11373808;0.974;0.117961966;0.9737;500;500;500
0.0010212064;1.0;0.1167188;0.974;0.11322631;0.9759;500;500;500
0.0019903707;1.0;0.09481842;0.9791;0.10137303;0.9792;500;500;500
0.0001780899;1.0;0.13951458;0.9713;0.15593289;0.9696;500;500;500
0.001762962;1.0;0.10824086;0.9784;0.10193688;0.9781;500;500;500
0.023076247;0.9875;0.108025365;0.9787;0.12221623;0.977;500;500;500
0.009970222;1.0;0.089592345;0.9805;0.08900816;0.9803;500;500;500
0.0072436472;1.0;0.11576;0.9761;0.11990261;0.974;500;500;500
0.0019304069;1.0;0.09879679;0.9796;0.09182185;0.9785;500;500;500
0.0008907573;1.0;0.09703314;0.9805;0.09752724;0.9807;500;500;500
0.0018901238;1.0;0.10103943;0.9798;0.091323346;0.9795;500;500;500
0.00088408624;1.0;0.103129685;0.9791;0.10230136;0.9782;500;500;500
0.002800209;1.0;0.1165235;0.9793;0.12227605;0.9783;500;500;500
0.003351242;1.0;0.08984252;0.983;0.08641662;0.9817;500;500;500
0.0004638325;1.0;0.10451154;0.9783;0.09716522;0.98;500;500;500
7.770503e-05;1.0;0.104286596;0.9785;0.09562664;0.9817;500;500;500
0.000669744;1.0;0.120386325;0.9777;0.12739365;0.9757;500;500;500
0.0005668921;1.0;0.09922168;0.9813;0.097245574;0.9813;500;500;500
0.0003026955;1.0;0.108302675;0.9794;0.10006133;0.9817;500;500;500
0.00023144772;1.0;0.120313734;0.9801;0.112253115;0.9814;500;500;500
0.00034906686;1.0;0.101213284;0.9812;0.11260181;0.9799;500;500;500
0.012116576;0.9875;0.11616883;0.9793;0.11896995;0.9802;500;500;500
7.094296e-05;1.0;0.12418742;0.9764;0.122052416;0.9766;500;500;500
5.6664496e-05;1.0;0.10851695;0.9812;0.105899155;0.9792;500;500;500
0.0019795548;1.0;0.11790447;0.9794;0.098794445;0.9814;500;500;500
0.15526462;0.9875;0.11411079;0.9806;0.114739254;0.981;500;500;500
0.00084045605;1.0;0.12302863;0.9793;0.10736556;0.98;500;500;500
0.009633166;0.9875;0.11746933;0.9819;0.103117235;0.9823;500;500;500
0.00015537076;1.0;0.103502445;0.983;0.08920557;0.9837;500;500;500
0.017327076;0.9875;0.13705184;0.9786;0.10783665;0.9814;500;500;500
0.00089912163;1.0;0.11822749;0.9815;0.11277279;0.9815;500;500;500
0.0020505947;1.0;0.11384585;0.9816;0.10520792;0.983;500;500;500
1.7279783e-05;1.0;0.11323655;0.9831;0.11796997;0.9817;500;500;500
9.060431e-05;1.0;0.10744656;0.9828;0.11052395;0.9836;500;500;500
0.059889846;0.9875;0.12348611;0.9795;0.11717084;0.9806;500;500;500
0.00922001;0.9875;0.13457242;0.9799;0.12572017;0.9792;500;500;500
0.00018712025;1.0;0.11581987;0.9808;0.106222115;0.9819;500;500;500
2.2392098e-05;1.0;0.14011621;0.9813;0.1259683;0.9821;500;500;500
0.0004714293;1.0;0.122663304;0.9815;0.11079675;0.9818;500;500;500
5.053009e-05;1.0;0.13774839;0.98;0.118110105;0.9816;500;500;500
3.1294167e-05;1.0;0.11767932;0.9818;0.111098684;0.9831;500;500;500
0.00017654631;1.0;0.13512123;0.9812;0.12881878;0.981;500;500;500
0.00031933308;1.0;0.13238521;0.9795;0.13478726;0.9796;500;500;500
0.0008426239;1.0;0.16373876;0.9761;0.14177974;0.9768;500;500;500
0.009395296;1.0;0.16255128;0.9764;0.17287232;0.9755;500;500;500
1.397322e-05;1.0;0.123242065;0.9824;0.107354276;0.9831;500;500;500
0.0005320105;1.0;0.1159555;0.9814;0.110023856;0.9817;500;500;500
3.156286e-05;1.0;0.12253588;0.9831;0.11516269;0.9824;500;500;500
4.802074e-06;1.0;0.16827483;0.9794;0.15731332;0.9787;500;500;500
0.0033171088;1.0;0.15235485;0.9796;0.13305405;0.9808;500;500;500
0.0011277752;1.0;0.15978767;0.9802;0.1494082;0.9779;500;500;500
0.00017187993;1.0;0.11806436;0.9832;0.10523987;0.9843;500;500;500
0.0036565228;1.0;0.11212329;0.9833;0.10664343;0.9815;500;500;500
0.00035421154;1.0;0.11866133;0.9813;0.10317262;0.9823;500;500;500
0.00012018535;1.0;0.13997483;0.9813;0.13609257;0.9814;500;500;500
0.00042259129;1.0;0.1307662;0.9819;0.12130044;0.9822;500;500;500
4.2015427e-06;1.0;0.13983797;0.9828;0.12505701;0.9827;500;500;500
5.0663914e-08;1.0;0.14684416;0.9827;0.12619661;0.9831;500;500;500
0.011182819;0.9875;0.17154482;0.9766;0.17037968;0.9763;500;500;500
7.496707e-05;1.0;0.13285547;0.9814;0.117597;0.9809;500;500;500
0.0058817505;1.0;0.20325388;0.9778;0.18833457;0.9779;500;500;500
0.0001986328;1.0;0.12210615;0.9813;0.090717025;0.9845;500;500;500
7.2559005e-06;1.0;0.119507596;0.9823;0.10297696;0.9841;500;500;500
0.00022996825;1.0;0.1283842;0.9819;0.10918276;0.9821;500;500;500
0.00010199647;1.0;0.1458731;0.9808;0.12835528;0.9823;500;500;500
1.0441772e-05;1.0;0.1534883;0.983;0.14459585;0.9825;500;500;500
0.00032531365;1.0;0.12857443;0.9838;0.11852637;0.9832;500;500;500
0.0024009966;1.0;0.14361906;0.9799;0.110990524;0.9824;500;500;500
0.0029785712;1.0;0.14125867;0.9792;0.14443527;0.9781;500;500;500
0.020883765;0.9875;0.124763206;0.9826;0.1224096;0.9815;500;500;500
0.0008087121;1.0;0.124128945;0.982;0.11662855;0.9823;500;500;500
3.769972e-07;1.0;0.13617034;0.9832;0.124551974;0.9838;500;500;500
7.546816e-05;1.0;0.1438116;0.9831;0.12201564;0.9826;500;500;500
0.0007353344;1.0;0.1552116;0.9796;0.1266711;0.9802;500;500;500
0.0003085178;1.0;0.13109624;0.9841;0.117343105;0.9825;500;500;500
0.00072428497;1.0;0.14975353;0.9807;0.12690093;0.9805;500;500;500
0.014316874;1.0;0.19340402;0.9773;0.17156683;0.9769;500;500;500
0.01805864;0.9875;0.14936791;0.9803;0.13553698;0.9819;500;500;500
2.069713e-06;1.0;0.14909507;0.9828;0.1365518;0.983;500;500;500
1.8245086e-05;1.0;0.14479192;0.9822;0.121408835;0.9843;500;500;500
0.02196978;0.9875;0.16674699;0.9823;0.1388442;0.9829;500;500;500
0.022580696;0.9875;0.15196596;0.9804;0.12934014;0.9815;500;500;500
7.22692e-07;1.0;0.15187134;0.9812;0.12228839;0.9831;500;500;500
6.1470375e-05;1.0;0.12457855;0.9811;0.11242789;0.9817;500;500;500
2.622591e-07;1.0;0.1323558;0.9832;0.1256841;0.9831;500;500;500
1.5624359e-05;1.0;0.13524361;0.9836;0.12498114;0.9825;500;500;500
1.4781524e-06;1.0;0.14466514;0.9836;0.1285912;0.982;500;500;500
0.00037939515;1.0;0.15649663;0.9839;0.13809526;0.9828;500;500;500
0.00080344547;1.0;0.16085193;0.9809;0.15844008;0.9794;500;500;500
7.6524135e-05;1.0;0.16117011;0.9821;0.13618298;0.9822;500;500;500
1.616749e-06;1.0;0.15837686;0.982;0.1282143;0.9817;500;500;500
2.2071985e-05;1.0;0.16325052;0.9797;0.15232459;0.9797;500;500;500
3.084476e-05;1.0;0.15707242;0.9794;0.12425727;0.9819;500;500;500
3.2931376e-07;1.0;0.16396092;0.9822;0.13667938;0.983;500;500;500
0.0005512627;1.0;0.16367209;0.9838;0.141949;0.9836;500;500;500
0.00014070673;1.0;0.16221303;0.9807;0.14757468;0.9795;500;500;500
0.00019096624;1.0;0.1520408;0.9814;0.13682897;0.9829;500;500;500
6.383454e-05;1.0;0.14585361;0.981;0.13551977;0.982;500;500;500
1.1355574e-05;1.0;0.1439047;0.9823;0.13562685;0.9826;500;500;500
1.4305061e-07;1.0;0.15567958;0.9833;0.13187124;0.9835;500;500;500
5.841217e-07;1.0;0.15645272;0.9832;0.13403803;0.9836;500;500;500
2.9515727e-06;1.0;0.15780532;0.9833;0.13524722;0.9833;500;500;500
1.01327586e-07;1.0;0.15909041;0.9834;0.13634717;0.9833;500;500;500
3.0052315e-06;1.0;0.16036983;0.9834;0.13742632;0.9833;500;500;500
1.6391238e-07;1.0;0.16205971;0.9835;0.1387758;0.9834;500;500;500
1.3411042e-08;1.0;0.16563042;0.9836;0.14153399;0.9835;500;500;500
8.1210055e-07;1.0;0.17166819;0.9835;0.14595765;0.9837;500;500;500
2.0563512e-07;1.0;0.1791624;0.9832;0.15158972;0.9837;500;500;500
5.6624337e-08;1.0;0.1865554;0.9832;0.15718438;0.9838;500;500;500
4.4703476e-09;1.0;0.19317013;0.9831;0.16229412;0.9839;500;500;500
0.0;1.0;0.19884385;0.9832;0.16672027;0.984;500;500;500
1.4901154e-08;1.0;0.20378858;0.9831;0.17061439;0.984;500;500;500
1.043081e-08;1.0;0.20808901;0.9832;0.1740162;0.9839;500;500;500
1.9371495e-08;1.0;0.21182764;0.9831;0.17702241;0.9839;500;500;500
1.490116e-09;1.0;0.21516648;0.983;0.17972024;0.984;500;500;500
4.4703476e-09;1.0;0.21818122;0.9828;0.18215096;0.984;500;500;500
0.0;1.0;0.2209283;0.9829;0.18436955;0.9839;500;500;500
0.0;1.0;0.22347324;0.983;0.18642434;0.9839;500;500;500
1.490116e-09;1.0;0.2258723;0.983;0.18836248;0.984;500;500;500
5.9604632e-09;1.0;0.22807166;0.983;0.1901392;0.984;500;500;500
0.0;1.0;0.23013383;0.983;0.19181249;0.984;500;500;500
1.490116e-09;1.0;0.23203301;0.983;0.19337088;0.984;500;500;500
0.0;1.0;0.23386002;0.983;0.19485688;0.9841;500;500;500
2.2351722e-08;1.0;0.23556446;0.9831;0.19625403;0.9841;500;500;500
1.490116e-09;1.0;0.23719838;0.9831;0.19759747;0.9841;500;500;500
8.493633e-08;1.0;0.23873867;0.983;0.19885865;0.9841;500;500;500
2.9802318e-09;1.0;0.24023594;0.983;0.20009853;0.9841;500;500;500
7.7485865e-08;1.0;0.24164402;0.983;0.20125692;0.9841;500;500;500
2.9802318e-09;1.0;0.24303304;0.983;0.20241058;0.9841;500;500;500
1.490116e-09;1.0;0.24430732;0.9829;0.20345005;0.9841;500;500;500
0.0;1.0;0.24553192;0.9829;0.20444539;0.9841;500;500;500
0.0;1.0;0.24668501;0.9829;0.20538716;0.9841;500;500;500
0.0;1.0;0.24777462;0.9828;0.20627554;0.9841;500;500;500
8.940694e-09;1.0;0.2488458;0.9828;0.20715511;0.9841;500;500;500
1.490116e-09;1.0;0.24988818;0.9828;0.20801494;0.9841;500;500;500
0.0;1.0;0.25087926;0.9828;0.2088296;0.9841;500;500;500
0.0;1.0;0.25181296;0.9828;0.20959958;0.9841;500;500;500
0.0;1.0;0.25273636;0.9828;0.21035457;0.9841;500;500;500
0.0;1.0;0.25363448;0.9828;0.21108505;0.9842;500;500;500
0.0;1.0;0.2544875;0.9829;0.21177778;0.9841;500;500;500
1.490116e-09;1.0;0.2552989;0.9829;0.2124437;0.9841;500;500;500
0.0;1.0;0.2560979;0.9828;0.21309707;0.9841;500;500;500
0.0;1.0;0.2568573;0.9828;0.213727;0.9841;500;500;500
0.0;1.0;0.25759682;0.9828;0.2143357;0.9841;500;500;500
0.0;1.0;0.2583119;0.9829;0.21492562;0.9841;500;500;500
0.0;1.0;0.2589984;0.9829;0.2154905;0.984;500;500;500
0.0;1.0;0.25967148;0.983;0.21604247;0.984;500;500;500
4.4703476e-09;1.0;0.2603216;0.983;0.21657802;0.9839;500;500;500
0.0;1.0;0.26096112;0.983;0.2171118;0.9839;500;500;500
0.0;1.0;0.26156422;0.983;0.21761622;0.9839;500;500;500
0.0;1.0;0.2621659;0.983;0.21811655;0.9839;500;500;500
0.0;1.0;0.2627457;0.983;0.21860474;0.9839;500;500;500
0.0;1.0;0.26331738;0.9829;0.21908608;0.9839;500;500;500
0.0;1.0;0.2638704;0.9829;0.21955098;0.9839;500;500;500
0.0;1.0;0.26441097;0.9829;0.22001503;0.984;500;500;500
0.0;1.0;0.26494288;0.9829;0.22046453;0.984;500;500;500
0.0;1.0;0.26546404;0.9829;0.22091109;0.984;500;500;500
0.0;1.0;0.2659747;0.9829;0.22134429;0.984;500;500;500
0.0;1.0;0.26646322;0.9829;0.22176775;0.984;500;500;500
0.0;1.0;0.26694238;0.9829;0.22218491;0.984;500;500;500
0.0;1.0;0.26741818;0.9829;0.22259785;0.984;500;500;500
0.0;1.0;0.26787552;0.9828;0.22299856;0.984;500;500;500
0.0;1.0;0.26833004;0.9828;0.22339673;0.984;500;500;500
0.0;1.0;0.26877466;0.9828;0.22378919;0.984;500;500;500
0.0;1.0;0.2692074;0.9828;0.2241754;0.984;500;500;500
1.490116e-09;1.0;0.26961887;0.9828;0.22454956;0.984;500;500;500
0.0;1.0;0.2700404;0.9828;0.22492549;0.984;500;500;500
0.0;1.0;0.27045077;0.9828;0.22529687;0.984;500;500;500
0.0;1.0;0.27084804;0.9828;0.2256561;0.984;500;500;500
0.0;1.0;0.27124107;0.9828;0.22600883;0.9841;500;500;500
0.0;1.0;0.27163354;0.9828;0.22635801;0.9841;500;500;500
0.0;1.0;0.27201664;0.9828;0.22670063;0.9841;500;500;500
0.0;1.0;0.27239895;0.9828;0.22704412;0.9841;500;500;500
0.0;1.0;0.27276742;0.9828;0.22737966;0.9842;500;500;500
0.0;1.0;0.27313685;0.9828;0.22771302;0.9842;500;500;500
0.0;1.0;0.27349782;0.9828;0.22803958;0.9842;500;500;500
0.0;1.0;0.27384973;0.9828;0.2283605;0.9842;500;500;500
0.0;1.0;0.27419078;0.9828;0.22867593;0.9842;500;500;500
0.0;1.0;0.2745245;0.9829;0.2289857;0.9842;500;500;500
0.0;1.0;0.27483842;0.9829;0.22928391;0.9843;500;500;500
0.0;1.0;0.27515236;0.9829;0.2295835;0.9843;500;500;500
0.0;1.0;0.27545944;0.9829;0.22987688;0.9843;500;500;500
0.0;1.0;0.27575752;0.9829;0.23016357;0.9843;500;500;500
0.0;1.0;0.27605668;0.9829;0.23044316;0.9843;500;500;500
0.0;1.0;0.2763449;0.9829;0.23071833;0.9843;500;500;500
0.0;1.0;0.27663437;0.9829;0.23098257;0.9843;500;500;500
0.0;1.0;0.2769183;0.9829;0.23123921;0.9843;500;500;500
0.0;1.0;0.2772029;0.983;0.23149754;0.9843;500;500;500
0.0;1.0;0.27747276;0.983;0.23174101;0.9843;500;500;500
0.0;1.0;0.27773714;0.983;0.23198093;0.9843;500;500;500
0.0;1.0;0.27800587;0.9831;0.23221831;0.9843;500;500;500
0.0;1.0;0.27827406;0.9831;0.23245358;0.9843;500;500;500
0.0;1.0;0.278539;0.9831;0.2326835;0.9843;500;500;500
0.0;1.0;0.27879718;0.9831;0.23291287;0.9843;500;500;500
0.0;1.0;0.2790632;0.983;0.23314393;0.9843;500;500;500
0.0;1.0;0.27932554;0.983;0.23337305;0.9843;500;500;500
0.0;1.0;0.27957794;0.983;0.23359649;0.9843;500;500;500
0.0;1.0;0.2798206;0.983;0.23381506;0.9843;500;500;500
0.0;1.0;0.28006223;0.983;0.2340258;0.9843;500;500;500
0.0;1.0;0.28030527;0.983;0.23423466;0.9842;500;500;500
0.0;1.0;0.28054175;0.983;0.23443715;0.9842;500;500;500
0.0;1.0;0.28077123;0.983;0.23463379;0.9842;500;500;500
0.0;1.0;0.28098497;0.983;0.23482409;0.9842;500;500;500
0.0;1.0;0.28118727;0.9831;0.23500328;0.9842;500;500;500
0.0;1.0;0.28137758;0.9831;0.23518066;0.9842;500;500;500
0.0;1.0;0.2815599;0.9831;0.23534732;0.9842;500;500;500
0.0;1.0;0.28173715;0.9831;0.23551223;0.9842;500;500;500
0.0;1.0;0.28191268;0.9831;0.23567864;0.9842;500;500;500
0.0;1.0;0.28207627;0.9831;0.23583408;0.9843;500;500;500
0.0;1.0;0.2822281;0.9831;0.2359834;0.9843;500;500;500
0.0;1.0;0.2823813;0.9831;0.23612808;0.9842;500;500;500
0.0;1.0;0.28253177;0.983;0.236271;0.9842;500;500;500
0.0;1.0;0.28267962;0.983;0.23641074;0.9842;500;500;500
0.0;1.0;0.28282124;0.983;0.23654473;0.9842;500;500;500
0.0;1.0;0.28294966;0.983;0.23667073;0.9842;500;500;500
0.0;1.0;0.28307533;0.983;0.23679358;0.9842;500;500;500
0.0;1.0;0.2832002;0.983;0.23691535;0.9842;500;500;500
0.0;1.0;0.28332427;0.983;0.23703447;0.9842;500;500;500
0.0;1.0;0.28344432;0.983;0.23715252;0.9842;500;500;500
0.0;1.0;0.28356382;0.983;0.2372668;0.9842;500;500;500
0.0;1.0;0.2836818;0.983;0.23738007;0.9842;500;500;500
0.0;1.0;0.28379533;0.983;0.23749101;0.9842;500;500;500
0.0;1.0;0.28390524;0.983;0.23759829;0.9842;500;500;500
0.0;1.0;0.28401583;0.983;0.23770413;0.9842;500;500;500
0.0;1.0;0.2841218;0.983;0.23780786;0.9842;500;500;500
0.0;1.0;0.28424212;0.983;0.23791389;0.9841;500;500;500
0.0;1.0;0.2843486;0.983;0.23801504;0.9841;500;500;500
0.0;1.0;0.28445324;0.983;0.23811558;0.9842;500;500;500
0.0;1.0;0.28455827;0.983;0.23821376;0.9842;500;500;500
0.0;1.0;0.2846637;0.983;0.23831268;0.9842;500;500;500
0.0;1.0;0.2847593;0.983;0.23840214;0.9842;500;500;500
0.0;1.0;0.28485662;0.983;0.23849174;0.9842;500;500;500
0.0;1.0;0.2849493;0.983;0.23857924;0.9842;500;500;500
0.0;1.0;0.28504533;0.983;0.23866653;0.9842;500;500;500
0.0;1.0;0.28513753;0.983;0.238753;0.9843;500;500;500
0.0;1.0;0.2852277;0.983;0.23883557;0.9843;500;500;500
0.0;1.0;0.28532016;0.983;0.2389209;0.9843;500;500;500
0.0;1.0;0.28540954;0.983;0.23900376;0.9843;500;500;500
0.0;1.0;0.28549865;0.9831;0.23908567;0.9843;500;500;500
0.0;1.0;0.28558508;0.9831;0.2391666;0.9843;500;500;500
